#OTU ID	A10	A11	A12	A6	A7	A8	A9	daiquiriA1	daiquiriA2	daiquiriA3	daiquiriA4	daiquiriA5
3131414eb98c0cf1e064a43c8f9a743b	0.0	0.0	0.0	0.0	425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28b6d226ff806a62a02bd192941b611e	0.0	0.0	0.0	0.0	473.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b402f494f355a0fa7a7798fde168a2f2	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
071b628b1d475976d7cf14ce7cb0188c	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
f680c2779b305031332776349cc978e6	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
d78c7563978bff2f73a56341cacefb52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
f127dfc23c2577f6d0ae49650f4bad0f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
1bc7239a4e1b278d4025edc19500d855	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0cdc519d6c2d6a633e544243d1e45f23	95.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0
80c1bc5aa4b54c90d7d270972375eafb	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
5ca3137ca38a7897b985371999c1dce4	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65b9892e5c109b832ffd458ec34c8f36	280.0	116.0	17.0	99.0	278.0	1910.0	0.0	0.0	0.0	0.0	0.0	0.0
aff0fc7c3838f7e81cdd30983e66f12a	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af7a5bc35b42abd2826b1d4493991667	99.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b151cea48704fcded34f7b76ad0f6d5c	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a5610fbb2a97d7b339433254245f93bd	289.0	323.0	0.0	112.0	494.0	196.0	54.0	0.0	0.0	74.0	103.0	0.0
b4dfb242cb79a11819d6e257170b2722	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dbc8f9656db6dc883383d32d09305cfa	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b1ed6dafaaa00b9f5cba9ec65a0fdde	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3e6ba254edc6ab09fec427508546048a	78.0	0.0	0.0	29.0	23.0	0.0	0.0	56.0	533.0	0.0	0.0	42.0
5352996e62e18e647bf7e443c44a297b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0
96196325fad9c6dc36b2c9ebafbd6817	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0
92fba8526faa44bfec37e9e018229fc0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2a50388140bd46c5074446a8d48267f	0.0	0.0	0.0	0.0	0.0	289.0	0.0	0.0	0.0	0.0	0.0	0.0
e5ea2658e14a56004e4da4d14d95468c	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2aa19578fabe2f8b0071c392acc24089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0
8bdd8d05d7b2e3a8064a6dc768e53a6f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	8.0	0.0
8747829352daab947acfea9eedd3f37c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	829.0	0.0	0.0	0.0
2b46a59aba5f37a95a55506c30721f4e	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
b4f491266b9dce5af142bf2449bec320	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7fe17a99ffabbaf613e3c2a67ecad81	0.0	0.0	0.0	29.0	0.0	262.0	0.0	0.0	775.0	0.0	0.0	0.0
d2d40805895fd519b106d6031c57a230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	10.0	0.0
d9f52f30843122714d61ee36279ef1af	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0
9ba0fd0b6797ef13c50ab960842b8817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0
2fa981c582556c760c9208abc5cee758	0.0	0.0	0.0	323.0	0.0	11.0	0.0	26.0	2789.0	0.0	41.0	0.0
bbf712ba62cc44061dd6f716df113fc1	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531d7824ca04a3bcb08155c7b6967f4b	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2ba5fbf0fb59187656bfd0d66410044e	0.0	0.0	0.0	239.0	175.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
7860ee70a4504f16da654504072c1082	0.0	49.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2aac5ec7fdb772eb1822c2ed4826dc5c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
f7c3817149fe24b71308bffed7b40ef6	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2c1f6c4d6769377f8ebe7064cb851dd1	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a43e51259d5d4faee56d7c3edc8736fa	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
180d54edfa30f7d1f018188543a79d6b	283.0	0.0	0.0	659.0	0.0	46.0	43.0	0.0	1001.0	1428.0	288.0	0.0
c38452cd09276355561131d3ffe4a92c	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14d089fa6a299e2ce8d8edf7451c099d	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
51484a8c106cc0e35b5a54675f3016a7	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce3cdae656f5baede85665bde5b258c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
aaa39f63fbf3f1114457cfb0bc166c28	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c0549c1da748e71c96c3994b805f083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
e5333206542bbe4f8cb172cdb3112337	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16a363653cafe7ad6f82ecaf3ebf5434	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967f853ec70e62f8b286649db19dea42	0.0	0.0	30.0	0.0	193.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
5940ecce177716d150e46e8dd6a59a85	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c1f2a5775570afabb4366dd179900ca	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc5f5ce3a0f8b6931f06ba2318346b61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
8e3d73e1d0f0b7bfbde1b023d8030581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
5384d7bd45449700b83c41c56e5817b8	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7ea07797c995b6ff1a5605dca5d76660	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4a0659b35a3aa6e8698b9e59cfb80c2	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc87fc13ff020a1bc004bac975c0cd20	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4655b6ded313c0367c7585100368cb94	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e5aa7e5b3353bf74c1a688a1528d09b3	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
031bf75b0f10b07ec42e4792e244702f	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6785c65751bd714a09f6e1a89bebefbc	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51bb67b5de603f514487121ef5cf080e	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fc665eeb83d14a4fafde18a2fcc3c72	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d71575f8cfe0a2a0278b34a06c8a8ad4	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edfd048f9b750e27d0dd1e682abcf431	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a74c63e5cef4e287a0c970bf56e11e83	113.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be4f06612c3eb9474675f349683d45a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
1a08926ab0cc161da1fe3d120c74248b	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31124658db87d801055038548c28e12f	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9dcb7038a01b2e099ea825aba7fb5661	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
312953b77c4f20feca845841d74ec248	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d8b2faa79245709b9b196873311ba8a	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1407cfca9df1352216095ffed48dde19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
385be0fa1b5cb6347e80d9ca5316aeec	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4638fae12de27b57353b6aac35a64ee5	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25a9aaab75e3af7b398d1972daa11b49	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9839df32c6251bea1a8af03cd6108617	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
74cef77ffbdea2ba15d23a7c0f398dd0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0
0fb14843e73fe86943fd68cca2e2e604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
2a44d30c22d522e8fa7ae16e1eca3547	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce221ceca5cc1b984b0744d73bfb8a8b	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71853aed12c8ae49cf2a2e0c86170244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
8d37dd2f8bc60e15bddca63114efe2a5	45.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6754e4b6e605f62d7ce45c88276ae9ba	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17abb7a31940091f6e7de4439d8de471	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
7d7c4a296908cfcdcc1de9776830aae3	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
230c33ee233414370f285bc83316508f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
813ffb0ceab1d9740502e992e4074c0b	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48f401f38d66027f306f938a6c9a6681	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18965e897020a3f6d249b866b50cd599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
ec1b0e6b4ac902726a921ed9951eeaec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
d399279ba99ca307d666ad8edea87426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0
216de3b8eeeb46ba2d03758bd361f193	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79d81ba4afb0587d7dcb3c1a66f55f59	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a433d17fd00ac61e667290733a0efcc	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3037000ce634f68732d73fd71c1c5429	0.0	0.0	17.0	0.0	1053.0	826.0	0.0	0.0	0.0	584.0	0.0	0.0
41dcc15b209527f2c6bb508f9db9b9e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
7564a200948a8fe208c1b9ab0cc1d26a	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7379e06338f96b3326a73f2f9118654e	0.0	0.0	0.0	0.0	326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6abc32050d141f06a4a7badeb65db12	0.0	0.0	0.0	0.0	551.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c2921acb6b67f8b537a837d72b325db6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0
674a387bcb6215b6bd9805adc7feee88	0.0	0.0	0.0	0.0	627.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34af85e3a3858d1c2a9141fe5df305e6	66.0	0.0	45.0	0.0	19348.0	350.0	361.0	83.0	0.0	6203.0	0.0	0.0
52d3cd38c19c89093c290ca9390fc118	50.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
1d33a340bc0500cd0ceefad6b2425ca8	0.0	0.0	0.0	0.0	7340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43889ef6117fa95d3753ad39b97e452c	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85dead7e0a41f2f6af3b185b07aaa6db	0.0	0.0	0.0	0.0	510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57c0624e881d4ba192cfb48a9cc04918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0
ae5c9aab49f260eac7f5afc32344a978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1730.0	29.0	0.0
0f2879773934da10feb742cd712eabeb	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e70a52256b89db923b2d1c4f88358ca9	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0
2782cf8dc6bf66e9d929304ee1564a6d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
155efec22b42baa7d902cf996d44c00d	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2f9d5299c5b1bb55c1f07340ed1bfad5	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
58c663d1b9d4225df1e08c0c9181a4bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
f7e4102685d347e1b75ab9019f724d02	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	95.0
48c24f487560e10b268392c0a3c800d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
954d193ad66868a2d20abf93cb2091a9	0.0	0.0	0.0	50.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
8e6f5723e37ed2853e74ebd3d65a6b07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
6c557817ab0ce9143b760259cda5c9df	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5fbd06ed9959ed9a2d5f0cbe8257811c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1241.0	0.0	0.0
fa3ced312aa2db2c469b11862ab4b6aa	0.0	40.0	0.0	58.0	284.0	6.0	0.0	0.0	0.0	2212.0	60.0	0.0
03b461c8a87c202410f278ddafc5eb6c	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0
5aa515b9a14f9feb4b2868089f89781d	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	14.0	0.0	0.0
2b666de8218334e0b701911ab92a9e06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0
961c995f03c8b6bfad211d7f6ee3f72d	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53b3d8f4a8fddb7acf8de1c071315495	0.0	0.0	0.0	0.0	203.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd61ab7b26576a5a756d37d05b41db5d	0.0	0.0	0.0	0.0	6863.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522d7633e6b1aa446d0de47d84db1450	0.0	0.0	0.0	0.0	2381.0	0.0	0.0	0.0	158.0	2338.0	0.0	511.0
b710d9585035ae609e8bbe43d97b2a5f	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fef450c37ff12f9d5450820d92c1178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
789a9f0978db03f49368c96f3ce18562	0.0	0.0	0.0	0.0	19.0	110.0	0.0	0.0	88.0	0.0	28.0	0.0
7fa1a527e5e8645bd21652425bf3c3f0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
9a73cda12b2f90e06eb9cb81137da1e9	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	29.0
fdd22d4326f2026e47c5fe90f85deec7	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
fc353e0a80a2be9140029c177cb981a7	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee1e908ff9de1b152875605c5f9db145	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ac18d6b48758b08e41765043bcabcb36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
d564bf6f02c7f9069e061e0d8c347c57	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0
d54b3aa400bac30b0e4134debef03594	17.0	0.0	103.0	0.0	647.0	740.0	0.0	16.0	119.0	787.0	0.0	1733.0
76ac5c562e3cac0393ee9d2b40ba63de	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02a988d545cb01b4ad6cc7a4a954ec7d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
32c141eab58b8d15b4ae2a9e93320c98	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
32b3809480229ce6aa910983728eadb8	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
826297faad80103941f26034262eaffe	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e9df9e286151682eafd1effcb8e703b5	0.0	0.0	0.0	0.0	3319.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b227fb21be6ddcd8f5df85b42f5a310d	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738db2b9ded283d828e9975ae7e80258	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3834a5bcc22d6062e4d1bee5978fc689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	16.0	0.0	0.0
4080f6eaf4d2d07624fb244181d94347	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	74.0
ccf6649ae206b3561265eade550a068f	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e28aef2f38a35f26debca39a84ad5c0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0
6c6c5303b2052c29457629dcb46d7633	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72b01f63a8d751524087fb37bc8ad81f	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e2291fe751c192970f66c3411f4e7d0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56b2fd317e1572eab82a1963808971c4	0.0	0.0	3.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
5b39871b1270403f2d2e7a68eda6e1c6	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0
36d09ea38b31fd09a6bdfd91d36967f2	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	33.0	0.0	0.0	0.0
23f372207467dc936029d1933369e783	0.0	0.0	0.0	0.0	1622.0	62.0	0.0	0.0	0.0	12.0	0.0	0.0
f090597cec72cf0c0b39637f97425d56	0.0	0.0	0.0	0.0	863.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f25bd305dbd9f7d14ad2a7f0d080993e	0.0	0.0	0.0	0.0	408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6477542d357f015036fc7d154d1b763	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af0fa78ea54b273ff4d74c39026dcc00	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e0a53e21691f73862c746882e56775d	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1d2653004b08dc6df677fc75a4198d5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	594.0	0.0	46.0	0.0
1bad7d6059a09e4cdf7416f754422536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.0	0.0	0.0	0.0
1b0b24b6ebca2e43b2fbb3cc36957f66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
a80e2f2e28d7788c352d59bf3f71b047	0.0	0.0	0.0	0.0	2577.0	69.0	0.0	0.0	0.0	0.0	45.0	392.0
6040748898ce1d914c528eb9001c8202	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87cd8cd4243e7e78c0f865c2cd4dcc90	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0
6dd213902776d78bcacba19408356d62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
f706e2376881f5451bbfdb7839d46248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
5bbc625d4e86e616b3c301c6daaf8343	0.0	3.0	0.0	0.0	275.0	8.0	47.0	0.0	0.0	39.0	0.0	0.0
9b4e9c3a832b32f3cc073682c3e549d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
4d5e7dc556901f23b18b0fc9dc5a0dd9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0
b351e8f2bb94ecf3cf8c095776033f8b	0.0	0.0	0.0	13.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0
254562921b652fd7afa22ecc1e88c17f	7.0	15.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	19.0	0.0	0.0
13328db1864f1fbc143c72d23499ec92	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
268468e47268a184f2fe81628d0afd04	2.0	4.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	21.0	0.0	0.0
afc0197b4d8dd78c73a955203033d916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
17a8c065538ea969c441fb970fa3a05b	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7da13713b0520dcfb08f6728c157df75	0.0	0.0	0.0	15.0	0.0	0.0	6.0	0.0	0.0	21.0	0.0	0.0
6ed4afcbfb5a42be2fd2b6f6b1c1a42a	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6b57f7604d77fbc9c794325de0f4b512	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
538ca02c96f5b561af30bca294a1e44a	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
250587a82a2759ad2019455ca65a58f4	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e3019694c3c6e559c0426934ae8492b8	0.0	0.0	0.0	21.0	0.0	0.0	0.0	12.0	0.0	0.0	22.0	0.0
e936e3c135b2377cf81f5b810cdc1034	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9bb5dd5172cbb6e2854fbdfd59ac5023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	73.0	0.0	0.0
112eba8590a07cdd61a32c8882c0e631	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c268ca910adcdfc18c153089b52460e8	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a5d9ed2c0c47e068bf4c9f85dc694da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
fd49197f0a62d743402346e103f310b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
0a1aa77ee98359adfaf071a45d953742	87.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0
e26ee98a212559e2efbd848008458964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
