Feature ID	Taxon
PX136257.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PX121749.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PX121737.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PX121734.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV915534.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV915531.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV875503.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV875445.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV848380.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV804839.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV803524.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV760272.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV749897.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PQ169006.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV731526.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV593776.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus sciuri
PV760273.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
PV154039.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
PV225085.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
PV225053.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
PV225052.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
PP697704.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
PP697703.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
MZ014441.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
MZ014437.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
ON193993.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
OM758218.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
OM758217.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
OM758216.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
OM049340.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
OM049329.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
MG822783.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
MZ951169.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
MZ951146.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
MZ930477.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
MZ921511.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus simulans
PQ753923.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
PQ632391.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
PQ169004.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
OR831595.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
MW965552.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
OR351870.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
OR351864.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
OR351860.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
OQ318274.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
NR_024670.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
MW965542.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
MW237770.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
MT760110.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
MT760109.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
MN640906.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
MN229569.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
MN229568.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
MN229567.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Mammaliicoccus;D_6__Mammaliicoccus vitulinus
PX453298.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
PX453296.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
PX453293.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
PX427272.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
PX419698.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
PX419681.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
LC807657.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
LC807637.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
LC807636.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
LC807634.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
LC807632.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
LC807629.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
LC807609.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
LC807608.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
LC807600.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
PX208223.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
PX131773.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
PQ084781.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus warneri
PX453299.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PX365879.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PV942151.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PV819096.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PV810654.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PV810622.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PV760228.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PV746262.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PV746213.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PV741485.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PV740625.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PV738150.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PQ805339.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PQ774907.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PQ669628.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
OP763796.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
OP763795.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
OP763794.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
OP763792.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__Staphylococcus xylosus
PX447808.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX446625.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX446622.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX446620.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX397048.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX376291.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX363496.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX285771.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PQ035179.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX122259.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX116935.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX116870.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PX102343.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PV998024.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PV992366.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PV926397.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PV856292.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PV856289.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
PV856285.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Lysobacterales;D_4__Lysobacteraceae;D_5__Stenotrophomonas;D_6__Stenotrophomonas maltophilia
OP068011.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
OP067812.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
OP067731.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175833.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175830.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175829.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175828.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175827.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175826.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175825.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175823.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175822.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175821.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175820.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175819.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MW175818.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
NR_104972.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
MK287631.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus acidominimus
PX422302.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV981777.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV951512.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV926527.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV707042.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV707040.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV707038.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV707036.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV707037.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV707034.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV707033.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV523547.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
OP684225.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV041431.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV029886.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PV010354.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PQ810071.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
OP804268.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PQ498774.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PP494196.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus agalactiae
PP916666.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus equinus
PV269944.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus equinus
PV269943.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus equinus
PV269942.1	D_0__Bacteria;D_1__Bacillota;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;D_6__Streptococcus equinus
